A71490,EAKR,TDR Finland kansainvälistäminen, Pohjoismaat,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,2.12.2015,15.6.2017,TDR FINLAND OY,35400,0,35400,0;
A71491,EAKR,Samperi Oy:n sähköisen liiketoiminnan ja resurssien parantaminen,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,13.3.2015,31.1.2017,SAMPERI OY,31300,12349,31300,12349;
A71492,EAKR,Rockseri Oy:n kansainvälistymisprojekti,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,6.8.2015,10.8.2017,ROCKSERI OYROCKSERI OY,124540,0,124540,0;
A71493,EAKR,Joulumuorin Tuvan majoituskapasiteetin lisäys,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,18.9.2015,31.12.2016,NALTIO OY,27400,0,27400,0;
A71494,EAKR,Vaihtolava,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,8.10.2015,31.12.2016,YKKÖSMETALLI OY,43640,0,43640,0;
A71495,EAKR,Pyhä Astelin kansainvälistymishanke,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,12.10.2015,30.4.2017,PYHÄN PARONI OY,17940,0,17940,0;
A71496,EAKR,Pal-Metalli hanke,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,29.10.2015,31.12.2017,PAL-METALLI OY,141250,0,141250,0;
A71497,EAKR,Aapo Technologies Oy KEHITYSHANKE 2015-2016,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,25.11.2015,31.5.2017,AAPO TECHNOLOGIES OY,87600,13865,87600,13865;
A71498,EAKR,peltiprofiloinnin uudet koneet, classic-profiilikone, listaprofiilikone, koneiden oheislaitteet tilauksesta tuotantoon ja toimitukseen atk-järjestelmän räätälöinti esittelyvaunu profiilituotteille,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,8.12.2015,31.12.2017,PELTISEPÄNLIIKE H. PEURA OY,77000,0,77000,0;
A71499,EAKR,Yhtiön toiminnan kansainvälistymishanke;  tuotannon kehittäminen vientiä varten sekä avainhenkilölle tuen saaminen hankkeen toteuttamiseksi.,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,1.1.2016,31.12.2017,KUHMON AA-PUU OY,203960,0,203960,0
A71500,EAKR,Lasten sisältöpalvelu,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,24.11.2015,31.12.2016,SPINFY OY,55000,0,55000,0;
A71501,EAKR,Pintakäsittelylaitoksen modernisointi,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,18.1.2016,31.12.2016,KAVAMET-KONEPAJA OY,87500,0,87500,0;
A71502,EAKR,Kuljetusten tilaukseen ja seurantaan kehitetty mobiilisovellus. Tuotteen jatkokehitys kansainvälistymisen näkökulmasta.,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,14.7.2015,30.9.2016,ESEND FINLAND OY,59490,26429,59490,26429;
A71201,EAKR,Laajamittakaavaisen tryffelinviljelyn ja taimituotannon kehittäminen,2,Etelä-Savon maakuntaliitto,Toiminnassa,1.1.2015,31.12.2016,Juvan kunta,132960,42140.69,201500,63863.93;
A71202,EAKR,Renssi International Marketing,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,9.10.2015,31.10.2017,KAARINAN TR-TYÖSTÖ OY,50000,0,50000,0;
A71203,EAKR,SINNE - Smart Information Network for Enviromental Monitoring,2,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,1.12.2015,30.11.2018,Jyväskylän yliopisto,144249,27576.15,328408,34470.36;
A71204,EAKR,Tuoteperheen kehitystyö,1,Hämeen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,29.9.2015,31.12.2016,ATI-TERÄS OY,31000,0,31000,0;
A71205,EAKR,Matkailullisesti monipuolinen - kansainvälistyvä Oulun alue, ATTRACTIVE OULU REGION 2018,1,Pohjois-Pohjanmaan liitto,Toiminnassa,1.9.2015,31.8.2018,Humanpolis Oy,758734,0,1940739,0;
A71206,EAKR,Sähköinen liiketoiminta osaksi Korpikartanon kokonaisvaltaista liiketoimintaa ja myyntipalvelua.,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,14.6.2014,30.11.2016,HOTELLI KORPIKARTANO,22380,0,22380,0;
A71207,EAKR,Tuotekehitys- ja kansainvälistymishanke,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,1.7.2015,31.3.2017,AKSOVAARA OY,46820,9145,46820,9145;
A71208,EAKR,Asiantuntijapalveluiden kehittäminen osaksi Lapin Metsäpalveluja,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,16.7.2015,20.7.2016,SAFARTICA OY,9680,5343,9680,5343;
A71209,EAKR,Puhtaanapidon konseptin kehitys matkailuun.,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,24.8.2015,31.12.2016,CLEAN AND SAFE LAPPALAINEN OY,28370,0,28370,0;
A71210,EAKR,Pielispakari 2015 - 2017,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,25.3.2015,31.12.2017,PIELISPAKARI OY,150640,0,150640,0;
A71211,EAKR,Vaimennintuotannon automatisointi sekä henkilökunnan kouluttaminen.,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,25.11.2014,31.12.2016,MASIJET OY,44800,24394,44800,24394;
A71212,EAKR,Matkapuhelimen käytön etähallinta- ja ohjausjärjestelmä. Introme Oy:n tuotenimi Ruutuvahti.,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,14.11.2014,31.12.2016,INTROME OY,42120,9653,42120,9653;
A71213,EAKR,Veimart,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,16.10.2015,30.6.2017,VEIMART OY,90660,0,90660,0;
A71214,EAKR,Huippujoukkue huippuvireeseen!¿ Triotec Oy:n kansainvälistymisvalmiuksien, johtamisen, asiakasosaamisen sekä tuotannon kehittäminen,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,12.11.2015,31.10.2017,TRIOTEC OY,42000,0,42000,0;
A71215,EAKR,Uusien liiketoimintojen kehittäminen.,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,16.6.2015,30.9.2017,TÄHTIPISTE OY,103520,0,103520,0;
A71216,EAKR,VASEK / Nordic Gateway 17-17-17,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,1.9.2015,31.8.2018,VAASANSEUDUN KEHITYS OY,137102,0,195860,0;
A71217,EAKR,Nordic Gateway 17-17-17,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,1.9.2015,31.8.2018,OSUUSKUNTA VIEXPOVIEXPO AL OK,111972,0,159960,0;
A71218,EAKR,REMIX - työelämätaidot 2030 investointihanke,2,Etelä-Savon maakuntaliitto,Toiminnassa,1.8.2015,31.12.2016,Etelä-Savon Koulutus OY,230160,24220.17,383600,40366.96;
A71219,EAKR,Digitaalisen tiedonhallinnan tutkimus- ja kehittämiskeskus - Digitalia,2,Etelä-Savon maakuntaliitto,Toiminnassa,1.5.2015,30.4.2017,Mikkelin Ammattikorkeakoulu Oy,588863,175144.27,1177955,291907.11;
A71220,EAKR,Tehokas Puuteollisuus,2,Pohjois-Pohjanmaan liitto,Toiminnassa,1.6.2015,31.5.2018,Centria ammattikorkeakoulu Oy,143542,21058.71,338828,30083.65;
A71221,EAKR,Räjähdeainetuotannon  kasvattaminen,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,30.10.2014,31.3.2016,PYYLAHTI OY,83470,66870,83470,66870;
A71222,EAKR,BONE INDEX YRITYKSEN KASVU,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,10.7.2015,30.6.2017,BONE INDEX FINLAND OY,265820,0,265820,0;
A71223,EAKR,Jokiväri Oy nopeaan kasvuun,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,19.12.2014,31.12.2017,JOKIVÄRI OY,130890,0,130890,0;
A71224,EAKR,Automaation ja tuotannon digitalisoinnin parannus 2015-2017,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,21.9.2015,31.12.2017,KET-MET OY,128820,0,128820,0;
A71225,EAKR,Tuotannon ja markkinoinnin kehittäminen turvaamaan yrityksen kasvua kansainvälisessä liiketoiminnassa.,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,5.11.2015,31.12.2017,ASESEPÄNLIIKE ASE-UTRA OY,149650,0,149650,0;
A71226,EAKR,Tuotekehitys- ja investointihanke 2015-2017.,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,28.5.2015,30.6.2017,ARSKAN KONE OY,272000,0,272000,0;
A71227,EAKR,RETU - Resurssitehokasta uusiutuvaa energiaa,2,Pirkanmaan liitto,Toiminnassa,1.1.2016,31.7.2017,Ekokumppanit Oy,39000,0,56000,0;
A71228,EAKR,Digitaaliset sisällöt ja palvelut sekä mobiilit ohjelmistot,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,28.8.2015,31.12.2016,CERIFFI OYCERIFFI OY,73730,0,73730,0;
A71229,EAKR,Maestro ohjelmistokehitys,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,6.10.2015,31.12.2017,VIIHDEVÄYLÄ OY,90445,0,90445,0;
A71230,EAKR,Yrityksen toiminnan ohjelmistopohjaisen seurannan ja analysoinnin parantaminen.,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,20.10.2015,31.12.2016,BRAND ID OY,37600,0,37600,0;
A71231,EAKR,Tuotantokoneen hankinta sekä tuotteen ja liiketoiminnan kehittäminen,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,2.7.2015,31.12.2016,PETEC ENGINEERING OY/AB,20530,0,20530,0;
A71232,EAKR,Saunatuotevalikoiman laajentaminen,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,18.6.2014,30.6.2016,SAUNASELLA OY,20000,18438,20000,18438;
A71233,EAKR,kierrätyskeskuksen investoinnit,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,19.2.2015,31.12.2017,ROMULUX,117210,0,117210,0;
A71234,EAKR,Kirjapaino Koliprint Oy Suomen kannattavimmaksi painotaloksi.,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,9.2.2015,31.12.2017,KIRJAPAINO KOLIPRINT OY,651760,367931,651760,367931;
A71235,EAKR,XNet - digitalisaatiota edistävät verkkosovellukset,2,Keski-Pohjanmaan liitto,Toiminnassa,1.12.2015,30.11.2018,Centria ammattikorkeakoulu Oy,152583,31662.29,363952,43431.82;
A71236,EAKR,Keskitetyn biojalostamon toimintamalli, raaka-aineet ja mädätejäännöksen käyttökohteet,2,Etelä-Savon maakuntaliitto,Toiminnassa,1.9.2015,30.6.2016,ProAgria Etelä-Savo ry,43630,0,63979,0;
A71237,EAKR,Pumpputasoiteen kehityshanke 2015,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,13.2.2015,31.12.2015,SUOMEN PUMPPUTASOITE OY,102150,102150,102150,102150;
A71238,EAKR,Vientiä kehittyviin maihin,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,1.9.2015,31.8.2017,PEL-TUOTE OY,175030,0,175030,0;
A71239,EAKR,Kuivajääpuhalluksen sovellutusten kehittäminen.,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,5.11.2015,30.9.2016,RAKTEO OY,13475,0,13475,0;
A71240,EAKR,Piloting nanoflower graphene,2,Innovaatiorahoituskeskus Tekes,Toiminnassa,1.12.2015,31.5.2017,Itä-Suomen yliopisto,312000,89246,347625,99162;
A71241,EAKR,Luonnolllisia puhtaita hienokemikaaleja kansainvälisille asiakkaille (ValueWoodChem),2,Innovaatiorahoituskeskus Tekes,Toiminnassa,1.1.2016,31.12.2017,Itä-Suomen yliopisto,300000,0,334246,0;
A71242,EAKR,Truckcare 2.0,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,1.11.2015,31.10.2016,GUMIFA GROUP OY,20680,10240,20680,10240;
A71243,EAKR,Hyvityskäytännöt entistä tehokkaammiksi,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,19.2.2015,31.12.2017,FARMATOOLS OY,32300,0,32300,0;
A71244,EAKR,KELO,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,1.6.2015,31.3.2017,WARALTA OY,31070,9790,31070,9790;
A71245,EAKR,Manuaali- ja CNC sorvin hankinta,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,6.8.2015,31.12.2016,SIIPOTEC OY,21810,5400,21810,5400;
A71246,EAKR,Kantolan alueen kestävä kehittäminen,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,1.7.2015,28.2.2017,KUHMON KAUPUNKI,309170,0,386462,0;
A71247,EAKR,Suomen Logistigo Oy - myymälätelineiden elinkaarimallin kehitys,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,13.2.2015,31.3.2016,SUOMEN LOGISTIGO OY,55500,0,55500,0;
A71248,EAKR,Äänekosken tehtaan ohutlevytuotannon kehittäminen,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,7.10.2015,30.6.2016,MECONET OY,198460,0,198460,0;
A71249,EAKR,Bittiguru datakeskus,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,5.5.2015,30.8.2016,BITTIGURU OY,87250,0,87250,0;
A71250,EAKR,Marine4 kansainvälisen liiketoiminnan kasvattaminen ja vientitoiminnan kehittäminen.,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,6.11.2015,31.7.2017,NEXTFOUR SOLUTIONS OY,50000,0,50000,0;
A71151,EAKR,Treamer-mobiiliapplikaation ensiversion kehitys ja testaus,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,26.9.2015,31.5.2016,TREAMER OY,31570,31570,31570,31570;
A71152,EAKR,Tuotteiden ja tuotantomenetelmien kehittäminen,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,7.10.2015,7.10.2017,KARVINEN, PETRI,53000,11011,53000,11011;
A71153,EAKR,Laatujärjestelmän luominen. Ruostumattoman teräksen peittausjärjestelmän ympäristövaatimusten mukaistaminen. Henkilöstön osaamistason parantaminen.,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,14.1.2015,30.9.2016,WELDSYS OY,43310,0,43310,0;
A71154,EAKR,Vientiliiketoiminnan kehittämishanke.,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,21.7.2015,31.12.2016,ONSTEEL OY,216420,0,216420,0;
A71155,EAKR,Wake: Kansainvälistyminen,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,13.7.2015,31.12.2016,WAKE FISHING OY,50000,0,50000,0;
A71156,EAKR,Sancen Oy:n kansainvälistymishanke,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,29.7.2015,31.10.2016,SANCE-SANDELIN CONSULTING AND ENGINEERING OY,50000,0,50000,0;
A71157,EAKR,Sertifioidut liimapuurakenteet vientiin,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,28.10.2015,30.4.2016,MAIKAAR KY,20750,0,20750,0;
A71158,EAKR,Vetrospace viennin kehitystoimet,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,19.10.2015,31.10.2017,VETROSPACE OY,50000,30808,50000,30808;
A71159,EAKR,Lapin luksusmatkailun kehitys,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,2.10.2015,31.12.2016,LUXURY ACTION OY,73300,42478,73300,42478;
A71160,EAKR,Miilumachine 2017,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,7.4.2015,6.4.2017,MIILUMACHINE OY,692500,0,692500,0;
A71161,EAKR,ET2,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,21.7.2015,31.12.2016,SIRICO ELECTRONICS OY,36460,0,36460,0;
A71162,EAKR,Iijoen otva,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,15.10.2015,14.10.2018,Pohjois-Pohjanmaan liitto,338442,22962.47,827332,26787.34;
A71163,EAKR,Pohjoissavolaisen materiaalitehokkaan kiertotalouden liiketoiminta (KILIKE),1,Pohjois-Savon liitto,Toiminnassa,1.11.2015,31.10.2017,Lappeenrannan teknillinen yliopisto,348614,0,622522,0;
A71164,EAKR,Kansainvälistymisstrategia,1,Hämeen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,7.11.2015,30.6.2016,EMONUM OY,60060,0,60060,0;
A71165,EAKR,YA! / Nordic Gateway 17-17-17,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,1.9.2015,31.8.2018,SVENSKA ÖSTERBOTTENS FÖRBUND FÖR UTBILDNING OCH KU,192013,0,274304,0;
A71166,EAKR,LIITUKE, liiketoiminnan ja tuotteen kehittämisohjelma,1,Hämeen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,10.11.2015,30.9.2016,FINNINNO OY,31570,22500,31570,22500;
A71167,EAKR,Uusi rinne Iso-Syötteelle,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,17.7.2015,30.6.2016,HIIHTOKESKUS ISO-SYÖTE OY,202140,202140,202140,202140;
A71168,EAKR,Kansainvälistymisen kartoitus,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,2.7.2015,31.12.2016,SPEKTIKOR OY,64750,0,64750,0;
A71169,EAKR,LAWLY-hanke,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,23.9.2015,30.8.2017,ENW MANAGEMENT OYENW MANAGEMENT OY,53850,0,53850,0;
A71170,EAKR,Uutta luovat maakunnat,2,Pirkanmaan liitto,Toiminnassa,4.9.2014,31.8.2017,Pirkanmaan Liitto,124426,0,346201,0;
A71171,EAKR,RamonEdge Oy Kansainvälistymisprojekti,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,1.9.2015,31.12.2016,RAMONEDGE OY,23750,0,23750,0;
A71172,EAKR,Kollektion 2016,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,6.10.2015,30.8.2017,OY BD MÖBEL AB,36150,0,36150,0;
A71173,EAKR,Korona Kasvu,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,1.11.2015,31.10.2017,P.K. AURINGONPIMENNYS OY,202930,121625,202930,121625;
A71174,EAKR,RaTechPlus - teknologiainvestoinneilla ja kehittämispanostuksilla Ratesteel Oy hitsattujen rakenteiden kilpailukykyiseksi edelläkävijäyritykseksi,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,14.8.2015,31.12.2017,RATESTEEL OY,454970,0,454970,0;
A71175,EAKR,Taktiko - taktisen valmennuksen menetelmä,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,29.9.2015,31.12.2016,TAKTIKO SOLUTIONS OY,46000,0,46000,0;
A71176,EAKR,Venekuomujen suunnittelun ja tuotteen kehittäminen. Tuotannon kapasiteetin ja tuottavuuden kasvattaminen.,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,6.3.2015,31.12.2017,VA-VARUSTE OY,224560,60507,224560,60507;
A71177,EAKR,TahkoClub,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,14.10.2015,31.10.2016,SETTLER DEVELOPMENT OY,31090,0,31090,0;
A71178,EAKR,Telakaivinkoneen joustava monikäyttöalusta,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,15.12.2014,31.12.2017,PKP FLEX OY,101070,49709,101070,49709;
A71179,EAKR,Sahakonetehdas 2020 - vaihe 1,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,12.3.2015,31.12.2016,VEISTO OY,808250,305728,808250,305728;
A71180,EAKR,Aika24 kehittämishanke,2,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,31.12.2014,31.8.2016,AIKA24 OY,38110,17700,38110,17700;
A71181,EAKR,DRIVE! -ajosimulaatioympäristön kehityshanke,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,15.10.2015,31.12.2016,CSE SIMULATION OY,151390,0,151390,0;
A71182,EAKR,Saannon parantaminen louhinnan ja tuotteistamisen keinoin,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,13.4.2015,30.6.2017,OK GRANIITTI OY,139720,0,139720,0;
A71183,EAKR,Maa Ilman Kulmasta,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,5.6.2015,31.8.2016,INFRASUUNNITTELU OY,46780,0,46780,0;
A71184,EAKR,Kuhmon Betoni uuteen aikaan - kehittämisprojekti,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,24.6.2015,31.12.2017,KUHMON BETONI OY,83475,0,83475,0;
A71185,EAKR,Liiketoiminnan siirto ja kehittäminen,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,12.10.2014,31.3.2016,JUKKOLA SYSTEMS OY,17950,16233,17950,16233;
A71186,EAKR,Verkoston kartoitus, palveluliiketoiminnan kehittäminen ja konseptointi Styroxjätteen kierrättämiseen.,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,1.10.2015,31.12.2017,PS PROCESSING OY,50000,0,50000,0;
A71187,EAKR,CNC- Sorvauskeskus,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,23.9.2015,31.3.2016,RICOMIX OY,33300,33300,33300,33300;
A71188,EAKR,Kestävät hankinnat elinvoimaisuuden lisääjänä,2,Lapin liitto,Toiminnassa,1.5.2015,30.4.2018,Kittilän kunta ,239940,0,319920,0;
A71189,EAKR,LAO3D laitehankinnat,2,Lapin liitto,Toiminnassa,1.8.2015,31.7.2018,Rovaniemen Koulutuskuntayhtymä,185094,0,352756,0;
A71190,EAKR,Englanninkielinen asiakaspalvelusovellus Smartti.,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,29.5.2015,28.2.2016,SMARTIFIK OY,24920,21601,24920,21601;
A71191,EAKR,Yritystoiminnan aloittaminen ja rahoituksen hankkiminen tuotekehitystoimintaan,2,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,27.10.2015,30.6.2016,ARANDA PHARMA OY,36020,0,36020,0;
A71192,EAKR,Siirtolaitteiden kahittäminen ja valmistus,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,24.4.2015,31.12.2016,KASKITEK OY,63100,0,63100,0;
A71193,EAKR,Optisen lajittelijan valmistus,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,16.10.2015,31.12.2016,TEKOA OY,30000,0,30000,0;
A71194,EAKR,ServGloVara - Servicepoint Kuopio Oy:n kansainvälistymisen ja liiketoiminnan uudistamisen suunnittelu valmistelurahoituksella,1,Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,19.10.2015,31.3.2016,SERVICEPOINT KUOPIO OY,39000,39000,39000,39000;
A71195,EAKR,EP 2015 Äänekoski_productivity,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,8.6.2015,31.12.2017,EARTHPAC OY,1138500,0,1138500,0;
A71196,EAKR,Laadunvarmistus,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,4.9.2015,31.12.2016,METALLIKONEPAJA K. NIEMELÄ,6940,0,6940,0;
A71197,EAKR,Utveckling av visuella element och funktionsmodell för restauranginredning,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,3.11.2015,31.3.2016,FRIENDS & BURGERS OY AB,12380,11650,12380,11650;
A71198,EAKR,Utvecklande av baracktillverkning,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,10.11.2015,31.5.2016,AB V-LIFT OY,6250,0,6250,0;
A71199,EAKR,Operaatio nivelhiiri,1,Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,28.5.2015,30.9.2016,J. TAINIO OY,10500,8113,10500,8113;
A71200,EAKR,Valmisteluhanke,1,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,26.10.2015,28.2.2016,AJL-ENGINEERING OY,7850,4736,7850,4736;
A71001,EAKR,Lean Startup - Ketterä kehittämisohjelma,1,Etelä-Savon maakuntaliitto,Toiminnassa,1.2.2015,31.1.2017,Mikkelin kehitysyhtiö Miksei Oy,160829,21749.41,237028,30718.37;
A71002,EAKR,Export - koulutusviennin kehittäminen,2,Etelä-Savon maakuntaliitto,Toiminnassa,1.8.2015,31.7.2017,Etelä-Savon Koulutus OY,77324,16289.79,177298,27149.86;
A71003,EAKR,Kiertotalouden mahdollisuudet Etelä-Savossa,2,Etelä-Savon maakuntaliitto,Toiminnassa,1.5.2015,29.2.2016,Helsingin yliopisto,59400,59400,99000,99000;
A71004,EAKR,Tuotannon kehitys ja kilpailukyvyn kasvatus projekti, lyhenne TUTKA-projekti,2,Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus,Toiminnassa,24.3.2015,31.12.2016,ELEKTROVAL OY,338100,0,888100,0;
A71005,EAKR,6AIKA: Avoin osallisuus ja asiakkuus -kärkihanke,2,Uudenmaan liitto,Toiminnassa,1.4.2015,31.3.2018,Turun kaupunki,3531405,577201.02,8981791,861494.77;
A71006,EAKR,Russia Business Point,1,Uudenmaan liitto,Toiminnassa,1.9.2015,31.8.2017,Linnan Kehitys Oy,25000,14366.79,220000,20524.12;
A71007,EAKR,Kaasurenessanssi - uusiutuviin energialähteisiin perustuva kaasumaakunta (esiselvitys),2,Uudenmaan liitto,Toiminnassa,1.10.2015,31.8.2016,Kymenlaakson ammattikorkeakoulu Oy,69788,0,99697,0;
A71008,EAKR,Ecool,2,Uudenmaan liitto,Toiminnassa,1.10.2015,30.9.2018,Kymenlaakson Ammattikorkeakoulu Oy,19304,11983.61,399818,17907.72;
